ID,Nom,SKU,Code Barre,Catégorie,Marque,Quantité en Stock,Stock Minimum,Stock Maximum,Prix de Vente (Détail),Prix de Gros,Prix d'Achat,CUMP (Coût Unitaire Moyen Pondéré),Dernier Prix d'Achat,Valeur Stock (CUMP),Valeur Stock (Prix de Vente),Valeur Stock (Prix de Gros),Statut Stock
693432ec3e004f0b56bcfaa4,CHAUFFE BAIN MULTISMART 6L,MS-WH1006,20650285765145,Electromenager,,5,0,999999,15000,14800,,11840,14800,59200,75000,74000,Normal
693433233e004f0b56bcfaaa,CHAUFFE MULTISMART  12L,MS-WH2012,20650286301546,Electromenager,,1,0,999999,23000,22600,,,,0,23000,22600,Normal
694ff40d3432a6b7fb3b0b0e,CLIMATISEUR ARMOIR GEANT BLANC 36,GN-CSA36APAT3-1,20668474623167,Electromenager,,1,0,999999,250000,220000,,,,0,250000,220000,Normal
693edf40d19f9618d08665c3,CLIMATISEUR MIDEA  ARMOIR 25BT,MFTPA-25HRN1-QB8W,20657280525090,Electromenager,,1,0,999999,245000,200000,,,,0,245000,200000,Normal
6933f7723e004f0b56bcf87d,COCOTTE MEGATRONICS SILVER 8L,MEGA-8L,20650133501173,Electromenager,,1,0,999999,6500,5600,,,,0,6500,5600,Normal
693441d13e004f0b56bcfb14,COCOTTE MULTISMART,MS-PC1046,20650323923079,Electromenager,,2,0,999999,15500,12900,,6450,12900,12900,31000,25800,Normal
693441933e004f0b56bcfb00,COCOTTE MULTISMART  AFFICHEUR ,MS-PC1016,20650323269874,Electromenager,,2,0,999999,14800,12400,,6200,12400,12400,29600,24800,Normal
693d37ce81c70666762175b7,COCOTTE MULTISMART MINUTE BLUE  6L,MS-PC1056,20656196510267,Electromenager,,3,0,999999,16500,11500,,8944.45,11500,26833.35,49500,34500,Normal
6933f73f3e004f0b56bcf877,COCOTTE MULTISMART SILVER 5L,MS-SILVER-5L,20650133019090,Electromenager,,1,0,999999,3000,2500,,,,0,3000,2500,Normal
693d44d181c7066676217715,COCOTTE MULTISMART SILVER 6L,CR6409,20656229760128,Electromenager,,1,0,999999,25000,15000,,,,0,25000,15000,Normal
6933f2953e004f0b56bcf867,COCOTTE MULTISMART SILVER 9L,MS-PC0119,20650120979257,Electromenager,,5,0,999999,4500,3400,,2856,3400,14280,22500,17000,Normal
6933f7103e004f0b56bcf871,COCOTTE MUTLISMART SILVER 7L,MS-SILVER-7L,20650132486138,Electromenager,,1,0,999999,3800,3000,,,,0,3800,3000,Normal
695514d03432a6b7fb3c1d66,COFFEE GRINDER CAMRY,CR4443,20671835537833,Electromenager,,1,0,999999,13800,9500,,,,0,13800,9500,Normal
693443503e004f0b56bcfb20,COFFEE GRINDER MULTISMART ,MS-GD4201,20650327733715,Electromenager,,1,0,999999,2900,1950,,,,0,2900,1950,Normal
6934479c3e004f0b56bcfb52,COFFEE GRINDER MULTISMART SCRATCH ,MS-GD101,20650338767320,Electromenager,,1,0,999999,8500,7100,,,,0,8500,7100,Normal
693447bd3e004f0b56bcfb58,COFFEE GRINDER MULTISMART SCRATCH ,MS-GD201,20650339086593,Electromenager,,2,0,999999,12500,8100,,,,0,25000,16200,Normal
693447ec3e004f0b56bcfb5e,COFFEE GRINDER MULTISMART STYLE-COCOTTE,MS-GD2252,20650339503488,Electromenager,,1,0,999999,12500,8600,,,,0,12500,8600,Normal
692d9c213e004f0b56bced1d,CONGELATEUR ARTCOOL 16L BLANC ,N1407E-PLUS,20645967614125,Electromenager,,1,0,999999,34000,31000,,,,0,34000,31000,Normal
692c5db63e004f0b56bcea15,CONGELATEUR CONTIGLOBAL BLANC 145L,CG-CF220F-B,20645152389821,Electromenager,,1,0,999999,39500,35500,,,,0,39500,35500,Normal
692c5d713e004f0b56bcea0f,CONGELATEUR CONTIGLOBAL BLANC 200L,CG-CF270F-B,20645151588542,Electromenager,,2,0,999999,42500,39000,,19500,39000,39000,85000,78000,Normal
69288539082fdd4ac69028ab,CONGELATEUR EXTRA GRIS 282L,CFE330G,20642628518777,Electromenager,,1,0,999999,56000,50000,,,,0,56000,50000,Normal
692c5ce43e004f0b56bcea09,CONGELATEUR GEANT BLANC 240L,GN-CFH-330B,20645150241828,Electromenager,,1,0,999999,55500,53000,,,,0,55500,53000,Normal
692c5e793e004f0b56bcea27,CONGELATEUR GEANT BLANC 300L ,GN-CFH-400B,20645154175583,Electromenager,,0,0,999999,64000,59500,,,,0,0,0,Rupture
692c531d3e004f0b56bce9b7,CONGELATEUR GEANT BLANC VERTICAL,BLANC-GN-BDNF-310B,20645125223335,Electromenager,,1,0,999999,77000,61000,,,,0,77000,61000,Normal
692c5e313e004f0b56bcea21,CONGELATEUR GEANT VITRE 157L,GN-CPF-245,20645153654625,Electromenager,,1,0,999999,63500,59000,,,,0,63500,59000,Normal
692c5e013e004f0b56bcea1b,CONGELATEUR MIDEA BLANC 191L,HS-252C,20645152963506,Electromenager,,2,0,999999,63000,57000,,,,0,126000,114000,Normal
68f9ffca84e5c25e35d27c79,CONGELATEUR VERTICAL AFFICHEUR  238L MIDEA,MD-CGVRT240-MD,20612143853142,Electromenager,,1,0,999999,87000,83000,,,,0,87000,83000,Normal
68f9f9ab84e5c25e35d27beb,CONGELATEUR VERTICAL INOX MIDEA,MDRU333FGZ,20612128200337,Electromenager,,1,0,999999,90000,84000,,,,0,90000,84000,Normal
692b25c53e004f0b56bce492,CUIS - ARTCOOL INOX  5F,L9-X35-TK0FCA,20644353829672,Electromenager,,1,0,999999,68000,53000,,,53000,0,68000,53000,Normal
692ac69d3e004f0b56bce208,CUIS - BRENT INOX 5F,L9-X3T-TKA,20644109791342,Electromenager,,1,0,999999,68000,65000,,,,0,68000,65000,Normal
692ac12d3e004f0b56bce1e6,CUIS - BRENT NOIRE 4F,ID6-B-TKOFACW-TFAN,20644095911029,Electromenager,,1,0,999999,52000,45000,,,,0,52000,45000,Normal
692b21183e004f0b56bce42b,CUIS - CONTIGLOBAL CORAL INOX 4F,CK-KC4F60C-I,20644341797273,Electromenager,,1,0,999999,36000,31000,,,,0,36000,31000,Normal
692b23f83e004f0b56bce469,CUIS - CONTIGLOBAL ELEGANCE NOIRE 4F,CK-CE6V-WG,20644349248713,Electromenager,,1,0,999999,56000,50000,,,,0,56000,50000,Normal
692b26033e004f0b56bce498,CUIS - CRISTOR NOIRE 4F,MIRA-CR46MK1B,20644354515037,Electromenager,,1,0,999999,32000,28500,,28500,28500,28500,32000,28500,Normal
692ac44c3e004f0b56bce1f2,CUIS - ELECTROGAS BLANC 4F,LF55-56-66-60-68,20644104170544,Electromenager,,1,0,999999,36000,29000,,,,0,36000,29000,Normal
692b25783e004f0b56bce48c,CUIS - ELECTROGAS INOX 5F,EST-80XR,20644352622955,Electromenager,,1,0,999999,64000,58000,,,,0,64000,58000,Normal
692af9553e004f0b56bce354,CUIS - GEANT COOCKPRO QUEEN NOIRE 5F,GK-CZ86DV-N,20644239926019,Electromenager,,1,0,999999,128000,92000,,,,0,128000,92000,Normal
692af7503e004f0b56bce32c,CUIS - GEANT COOKPRO GRIS 5F,II2H3B-P,20644234835772,Electromenager,,1,0,999999,89000,85000,,,,0,89000,85000,Normal
692ac0123e004f0b56bce1c7,CUIS - GEANT INOX FLAME 4F,GN-CFER60-I,20644093248785,Electromenager,,0,0,999999,36000,30000,,,,0,0,0,Rupture
692ac2de3e004f0b56bce1ec,CUIS - GEANT INOX ITALIANO 4F,GK-CFI55-1,20644100322303,Electromenager,,1,0,999999,35000,27000,,,,0,35000,27000,Normal
692b209f3e004f0b56bce425,CUIS - GEANT QUEEN INOX 5F,GK-CZ66QC-V,20644340612082,Electromenager,,1,0,999999,51000,48000,,,,0,51000,48000,Normal
692b24c73e004f0b56bce47e,CUIS - GENERAL BLANC 4F ,GN-C60WK22,20644351338641,Electromenager,,1,0,999999,41000,36900,,,,0,41000,36900,Normal
692b22c43e004f0b56bce443,CUIS - GENERAL INOX 4F,GN-C60XB22,20644346132889,Electromenager,,1,0,999999,42000,36900,,,,0,42000,36900,Normal
692b230d3e004f0b56bce449,CUIS - GENERAL NOIRE 4F,GN-C60XK32,20644346910956,Electromenager,,1,0,999999,45000,36900,,,,0,45000,36900,Normal
69288671082fdd4ac6902991,CUIS - GENERAL NOIRE 4F ,GN-C60BB22,20642635096467,Electromenager,,1,0,999999,45000,36900,,,,0,45000,36900,Normal
692ac6283e004f0b56bce1ff,CUIS - MULTISMART INOX 5F,INOX 5F,20644108674068,Electromenager,,1,0,999999,88000,85000,,,,0,88000,85000,Normal
692b25133e004f0b56bce486,CUIS - MULTISMART INOX 5F ,HONOR-9S,20644351962876,Electromenager,,1,0,999999,88000,66000,,,,0,88000,66000,Normal
692af8c83e004f0b56bce346,CUIS - WINOR INOX 4F,FK6402GFZM,20644238670250,Electromenager,,1,0,999999,39500,37000,,,,0,39500,37000,Normal
692b248c3e004f0b56bce478,CUIS - WINOR NOIRE 4F ,FQ6402GFZD,20644350747200,Electromenager,,1,0,999999,42500,37000,,,,0,42500,37000,Normal
692ab0773e004f0b56bcdf92,CUIS ARCODYM BEIGE 4F,BEIGE-LF60GG40F,20644052844790,Electromenager,,2,0,999999,32500,28500,,,,0,65000,57000,Normal
69286f89e4db9309009dfbfc,CUIS ARCODYM NOIRE4F ,LF60GG40F,20642574252443,Electromenager,,1,0,999999,32500,28500,,,,0,32500,28500,Normal
692af8723e004f0b56bce336,CUIS ARTCOOL INOX 5F,L9X3S-TKOFCA,20644237754331,Electromenager,,2,0,999999,68000,53000,,26500,53000,53000,136000,106000,Normal
692867e1e4db9309009dfbb9,CUIS CONTI GLOBAL BEIGE 4F ,CK-CE6V-BG,20642554352919,Electromenager,,1,0,999999,55000,50000,,,,0,55000,50000,Normal
69286d17e4db9309009dfbd7,CUIS CONTI GLOBAL NOIRE 4F,CK-CE6V-NG,20642569238439,Electromenager,,1,0,999999,55000,50000,,,,0,55000,50000,Normal
692ac59b3e004f0b56bce1f9,CUIS CONTIGLOBAL INOX COOKPRO 5F,II2H3BP,20644107642781,Electromenager,,1,0,999999,88000,85000,,,,0,88000,85000,Normal
6942bd39d19f9618d0867a88,CUIS DIGITECH 4F INOX,ID6-X3S-TKOFA-WOK-Tfan,20659814846998,Electromenager,,1,0,999999,47000,42000,,,,0,47000,42000,Normal
692883f6082fdd4ac69028a5,CUIS GEANT 4F BLANC STYLE,GK-CFSMV-BC,20642626220624,Electromenager,,2,0,999999,45000,40000,,,,0,90000,80000,Normal
692879e7e4db9309009dfc93,CUIS GEANT INOX 4F ,EMERALD,20642601600934,Electromenager,,2,0,999999,36500,31000,,15500,31000,31000,73000,62000,Normal
6928721ee4db9309009dfc13,CUIS MULTISMART 4F BLANC ,HONOR6B,20642580644287,Electromenager,,1,0,999999,37000,28000,,,,0,37000,28000,Normal
69287504e4db9309009dfc49,CUIS MULTISMART INOX 4F ,ROTINA,20642587477644,Electromenager,,2,0,999999,44000,36000,,,,0,88000,72000,Normal
69287888e4db9309009dfc7c,CUIS MULTISMART INOX 5F,LUXURY8SB,20642592807966,Electromenager,,1,0,999999,68000,52000,,,,0,68000,52000,Normal
692ac8253e004f0b56bce217,CUIS-ARCODYM BLANC 4F,BLANC-LF60GG40F,20644111116467,Electromenager,,2,0,999999,33000,28500,,,,0,66000,57000,Normal
692ac8fe3e004f0b56bce21d,CUIS-ARCODYM MORON 4F,MORON-LF60GG40F,20644115847264,Electromenager,,1,0,999999,32000,28500,,,,0,32000,28500,Normal
692accce3e004f0b56bce240,CUIS-CRISTOR BLANC 4F,MIVA-KG410,20644125979338,Electromenager,,1,0,999999,31000,26500,,,,0,31000,26500,Normal
692acb8a3e004f0b56bce23a,CUIS-GEANT NOIRE 5F,GK-CL86DV-N-5F,20644122667014,Electromenager,,1,0,999999,128000,115000,,,,0,128000,115000,Normal
692acdb13e004f0b56bce246,CUIS-MIDEA INOX 5F,VENUS8060-IM,20644128273091,Electromenager,,1,0,999999,53000,49500,,,,0,53000,49500,Normal
693403a33e004f0b56bcf8fc,FER  MULTISMART,MS-IR201,20650164740221,Electromenager,,12,0,999999,4450,2950,,2458.33,2950,29499.96,53400,35400,Normal
695a5fef3432a6b7fb3da6f5,FER A VAPPEUR MULTISMART,MS-IR3031,20675304695689,Electromenager,,1,0,999999,5500,3300,,,,0,5500,3300,Normal
695a60303432a6b7fb3da916,FER A VAPPEUR MULTISMART,MS-IR3041,20675305319522,Electromenager,,1,0,999999,5900,3900,,,,0,5900,3900,Normal
693404293e004f0b56bcf902,FER MULTISMART,MS-IR203,20650165127825,Electromenager,,0,0,999999,4800,3000,,,,0,0,0,Rupture
693401f13e004f0b56bcf8d0,FER MULTISMART ,MS-IR2031,20650160338941,Electromenager,,5,0,999999,5500,3000,,2040,3000,10200,27500,15000,Normal
693402113e004f0b56bcf8d6,FER MULTISMART ,MS-IR202,20650160722227,Electromenager,,9,0,999999,5500,3050,,2372.22,3050,21349.98,49500,27450,Normal
693403623e004f0b56bcf8f0,FER MULTISMART ,MS-IR401,20650164012148,Electromenager,,2,0,999999,13200,7900,,,,0,26400,15800,Normal
6934037b3e004f0b56bcf8f6,FER MULTISMART ,MS-IR101,20650164339182,Electromenager,,2,0,999999,2400,1600,,800,1600,1600,4800,3200,Normal
69539fd23432a6b7fb3bb02c,FER MULTISMART ,MS-IR207,20670880699445,Electromenager,,9,0,999999,2500,1900,,,,0,22500,17100,Normal
6953a25b3432a6b7fb3bb13e,FER MULTISMART ,MS-IR206,20670887094338,Electromenager,,0,0,999999,4500,3550,,,,0,0,0,Rupture
6953a3ed3432a6b7fb3bb251,FER MULTISMART ,MS-IR2011,20670891176970,Electromenager,,2,0,999999,4700,3500,,,,0,9400,7000,Normal
6953a46e3432a6b7fb3bb41b,FER MULTISMART ,MS-IR102,20670892496413,Electromenager,,0,0,999999,2750,1700,,,,0,0,0,Rupture
6953a42f3432a6b7fb3bb309,FER SONIFER,SF-2029,20670891811695,Electromenager,,0,0,999999,10500,7100,,,,0,0,0,Rupture
693403343e004f0b56bcf8ea,FER TEFAL,GV5280,20650161078387,Electromenager,,1,0,999999,31000,26000,,,,0,31000,26000,Normal
695a52043432a6b7fb3d2837,FONTAIN MIDEA,YL1536S,20675268595384,Electromenager,,2,0,999999,29500,23000,,,,0,59000,46000,Normal
6933ea733e004f0b56bcf7b2,FONTAINE CONTIGLOBAL,CG-FEJX15-N,20650100250134,Electromenager,,0,0,999999,17500,14500,,,,0,0,0,Rupture
6933ea3c3e004f0b56bcf7ac,FONTAINE GEANT ,GE-SW-T1BFKY,20650099693493,Electromenager,,1,0,999999,33000,31000,,,,0,33000,31000,Normal
6934471a3e004f0b56bcfb40,FONTAINE MIDEA ,YL1635S-W,20650337425631,Electromenager,,1,0,999999,26000,23800,,,,0,26000,23800,Normal
6933ea093e004f0b56bcf7a6,FONTAINE SCHALLENGE,AMB2435-WD,20650099213578,Electromenager,,1,0,999999,19000,17000,,,,0,19000,17000,Normal
69539eee3432a6b7fb3baf74,FOUR ELECTRIC GENERAL,MF46F4BB,20670878428088,Electromenager,,1,0,999999,17000,13000,,,,0,17000,13000,Normal
692c3dc43e004f0b56bce8ab,FOUR-ELECTRIQUE  GEANT NOIR 40L,GN-GAF40G-NG,20645070606909,Electromenager,,0,0,999999,35000,30000,,,,0,0,0,Rupture
692c405a3e004f0b56bce8ef,FOUR-ELECTRIQUE ARCODYM BLANC 30L,DYM-3125,20645077293540,Electromenager,,1,0,999999,11500,10900,,,,0,11500,10900,Normal
692c3af13e004f0b56bce881,FOUR-ELECTRIQUE ARCODYM BLANC 45L,DYM-3690RT,20645062820594,Electromenager,,1,0,999999,13800,10900,,,,0,13800,10900,Normal
692c3b3e3e004f0b56bce887,FOUR-ELECTRIQUE ARCODYM GRIS 30L,DYM-3195,20645064168749,Electromenager,,1,0,999999,11900,8900,,,,0,11900,8900,Normal
692c38413e004f0b56bce87b,FOUR-ELECTRIQUE BOOMAX INOX 38L,HKOT22BM01,20645055858278,Electromenager,,1,0,999999,14800,11800,,,,0,14800,11800,Normal
692c3fea3e004f0b56bce8e3,FOUR-ELECTRIQUE BOOMAX NOIR 46L,HKOT22BM03,20645076139225,Electromenager,,1,0,999999,16000,13000,,,,0,16000,13000,Normal
692c3fa93e004f0b56bce8dd,FOUR-ELECTRIQUE CONTIGLOBAL NOIR 70L,CG9345-VR,20645075490189,Electromenager,,2,0,999999,17500,14500,,9666.67,14500,19333.34,35000,29000,Normal
692c3d803e004f0b56bce8a5,FOUR-ELECTRIQUE ELECTROGAS NOIR 40L,NOIR-EMF-40L,20645069980340,Electromenager,,1,0,999999,11000,7500,,,,0,11000,7500,Normal
692c3f173e004f0b56bce8d1,FOUR-ELECTRIQUE ELECTROGAS NOIR 70L,LX-9670,20645074051381,Electromenager,,1,0,999999,26000,22000,,,,0,26000,22000,Normal
695a4fba3432a6b7fb3d0e62,FOUR-ELECTRIQUE GEANT 40L,GN-GAF406-NG,20675263081856,Electromenager,,3,0,999999,37500,30000,,,,0,112500,90000,Normal
692c3b923e004f0b56bce88d,FOUR-ELECTRIQUE GEANT GRIS 28L,GN-5320P,20645065031462,Electromenager,,1,0,999999,11900,8500,,,,0,11900,8500,Normal
692c3ece3e004f0b56bce8cb,FOUR-ELECTRIQUE GEANT INOX 38L,GN-FEG38L-IM,20645073335624,Electromenager,,1,0,999999,11500,8800,,,,0,11500,8800,Normal
692c3f643e004f0b56bce8d7,FOUR-ELECTRIQUE GEANT NOIR 38L,GN-FEG38LN,20645074638588,Electromenager,,2,0,999999,10500,8500,,4250,8500,8500,21000,17000,Normal
692c36793e004f0b56bce863,FOUR-ELECTRIQUE GEANT NOIR 45L,GN-FEG45L-M,20645052010352,Electromenager,,1,0,999999,12500,11000,,,,0,12500,11000,Normal
692c37b03e004f0b56bce875,FOUR-ELECTRIQUE GEANT NOIR 45L,GN-FEG45LN-GM,20645055031473,Electromenager,,1,0,999999,14500,12000,,,,0,14500,12000,Normal
692c3e633e004f0b56bce8bf,FOUR-ELECTRIQUE GEANT NOIR 70L,GN-FEG70LN,20645072146023,Electromenager,,2,0,999999,17500,15500,,10333.33,15500,20666.66,35000,31000,Normal
692c3d153e004f0b56bce89f,FOUR-ELECTRIQUE GENERAL BLANC 46L,MF46A246BB,20645068928420,Electromenager,,1,0,999999,17000,13000,,,,0,17000,13000,Normal
692c3e9a3e004f0b56bce8c5,FOUR-ELECTRIQUE GENERAL INOX 36L,MF36A4GG,20645072761949,Electromenager,,1,0,999999,17000,13000,,,,0,17000,13000,Normal
692c35133e004f0b56bce84b,FOUR-ELECTRIQUE MEGATRONICS BLANC 45L,MN-45-W-LYK,20645048189237,Electromenager,,1,0,999999,13500,10500,,,,0,13500,10500,Normal
692c35813e004f0b56bce851,FOUR-ELECTRIQUE MEGATRONICS NOIR 45L,MN-45-B-LYK,20645049324673,Electromenager,,4,0,999999,13500,10500,,7875,10500,31500,54000,42000,Normal
692c35e63e004f0b56bce857,FOUR-ELECTRIQUE MEGATRONICS ROUGE 35L,MN-35-5-LYK,20645050152032,Electromenager,,3,0,999999,11000,6500,,4333.33,6500,12999.99,33000,19500,Normal
692ed56c3e004f0b56bcf1e3,FOUR-ELECTRIQUE MULTISMART  50L NOIR ,MS-OV2150,20646769625013,Electromenager,,1,0,999999,14500,11900,,,,0,14500,11900,Normal
692c3bc63e004f0b56bce893,FOUR-ELECTRIQUE MULTISMART INOX 30L,MS-OV2136,20645065553867,Electromenager,,1,0,999999,10400,7500,,,,0,10400,7500,Normal
692c40283e004f0b56bce8e9,FOUR-ELECTRIQUE MULTISMART INOX 50L,MS-OV2250S,20645076790668,Electromenager,,1,0,999999,14500,12900,,12900,12900,12900,14500,12900,Normal
692c3bf73e004f0b56bce899,FOUR-ELECTRIQUE MULTISMART INOX 70L,MS-OV2270,20645066074260,Electromenager,,0,0,999999,17500,14300,,,,0,0,0,Rupture
692c37043e004f0b56bce86f,FOUR-ELECTRIQUE MULTISMART NOIR 50L,MS-OV201-50,20645053369392,Electromenager,,2,0,999999,14500,11900,,5950,11900,11900,29000,23800,Normal
692c36c13e004f0b56bce869,FOUR-ELECTRIQUE MULTISMART NOIR 60L,MS-OV101-60,20645052566998,Electromenager,,2,0,999999,17500,14300,,7150,14300,14300,35000,28600,Normal
6955038b3432a6b7fb3bff60,FOUR-ENCASTRABLE + AIRFRYER ELECROGAS,B66-MFRY3-ELECTROGAS,20671791284883,Electromenager,,1,0,999999,65000,56000,,,,0,65000,56000,Normal
693d70d9d19f9618d0865ff5,FOUR-ENCASTRABLE ARISTON 3BTN ,GK-KFXDZ34-FFD-I,20656342342908,Electromenager,,2,0,999999,44000,36000,,18000,36000,36000,88000,72000,Normal
692d76503e004f0b56bcebeb,FOUR-ENCASTRABLE ARTCOOL INOX,INOX-2BTN,20645870768011,Electromenager,,1,0,999999,48000,40000,,,,0,48000,40000,Normal
692d76a33e004f0b56bcebf1,FOUR-ENCASTRABLE ELECTROGAS DIGITAL 2-BTN,XENIUM-XERIS-GLASS,20645871595696,Electromenager,,1,0,999999,58000,50000,,50000,50000,50000,58000,50000,Normal
692d792c3e004f0b56bcec24,FOUR-ENCASTRABLE GEANT 2BTN NOIR,MIRROIR-NOIR,20645878002747,Electromenager,,1,0,999999,43000,35000,,,,0,43000,35000,Normal
692d77d43e004f0b56bcec03,FOUR-ENCASTRABLE GEANT GAS-ELECTRIC INOX,GF-FEA6GE-FFD-IU,20645874660175,Electromenager,,1,0,999999,43000,35000,,,,0,43000,35000,Normal
692d780f3e004f0b56bcec09,FOUR-ENCASTRABLE HOTPOINT ARISTION NOIR,2-BTN-GLASS,20645875236898,Electromenager,,1,0,999999,53000,50000,,,,0,53000,50000,Normal
692d761a3e004f0b56bcebe5,FOUR-ENCASTRABLE HOTPOINT ARISTON ,DIGITAL-2BTN-INOX,20645868414418,Electromenager,,1,0,999999,56000,52000,,,,0,56000,52000,Normal
692d788c3e004f0b56bcec15,FOUR-ENCASTRABLE HOTPOINT ARISTON ,3BTN-AFFICHEUR-NOIR,20645876517867,Electromenager,,1,0,999999,62000,54000,,,,0,62000,54000,Normal
692d73ea3e004f0b56bcebbc,FOUR-ENCASTRABLE HOTPOINT ARISTON GAS-ELECTIC INOX,GK-FEA6GE-FFD-IU,20645864643450,Electromenager,,2,0,999999,42000,39000,,19500,39000,39000,84000,78000,Normal
692d77943e004f0b56bcebfd,FOUR-ENCASTRABLE HOTPOINT ARISTON GAS-ELECTRIC 6-BTN INOX,B66-MFRY3,20645873974429,Electromenager,,2,0,999999,62000,56000,,28000,56000,56000,124000,112000,Normal
692d73753e004f0b56bceba4,FOUR-ENCASTRABLE MULTI SMART 70L INOX,LUCKY60AF11,20645863483617,Electromenager,,1,0,999999,42000,38200,,19100,38200,19100,42000,38200,Normal
692d74393e004f0b56bcebc5,FOUR-ENCASTRABLE MULTISMART 70L INOX ,LUCKY60-AF03,20645865311615,Electromenager,,1,0,999999,41500,37000,,,,0,41500,37000,Normal
692d75073e004f0b56bcebd1,FOUR-ENCASTRABLE MULTISMART GAS-ELECTRIC 80L INOX,LUCKY60AN01,20645867486652,Electromenager,,1,0,999999,41000,37000,,,,0,41000,37000,Normal
692d78f23e004f0b56bcec1e,FOUR-ENCASTRABLE MULTISMART GAS-ELECTRIC GLASS,GLASS-LUCKY60AF03,20645877353383,Electromenager,,1,0,999999,46000,37000,,36000,36000,36000,46000,37000,Normal
692d784e3e004f0b56bcec0f,FOUR-ENCASTRABLE MULTISMART GLASS 3BTN NOIR,LUCKY60AF02,20645875870254,Electromenager,,1,0,999999,41000,37000,,,,0,41000,37000,Normal
692d73323e004f0b56bceb9e,FOUR-ENCASTRABLE MULTISMART INOX 70L,LUCKY60AF03,20645858679377,Electromenager,,1,0,999999,42000,37000,,,,0,42000,37000,Normal
692d74b43e004f0b56bcebcb,FOUR-ENCASTRABLE THOMSON GLASS 70L NOIR,TFE-AGG60-BL,20645866676014,Electromenager,,0,0,999999,44000,37000,,,,0,0,0,Rupture
6934411d3e004f0b56bcfafa,FRITEUSE  CONTIGLOBAL BEIGE,CG-MAF3-CB,20650320831951,Electromenager,,1,0,999999,9500,8600,,,,0,9500,8600,Normal
6933edc73e004f0b56bcf82e,FRITEUSE + GRILL CONTIGLOBAL NOIR,CG-NAF65-IN,20650108453737,Electromenager,,2,0,999999,16500,14500,,4833.33,14500,9666.66,33000,29000,Normal
69343a5c3e004f0b56bcfad1,FRITEUSE + GRILL CONTIGLOBAL VERT,CG-MAF3-V,20650304262181,Electromenager,,2,0,999999,9500,8600,,4300,8600,8600,19000,17200,Normal
6933eccd3e004f0b56bcf807,FRITEUSE + GRILL MULTISMART DOUBLE BRA NOIR ,MS-AF3109,20650106245813,Electromenager,,1,0,999999,22500,18800,,,,0,22500,18800,Normal
6933ef043e004f0b56bcf84b,FRITEUSE BERGHAM AFFICHEUR NOIR ,AF-1011DTW-A,20650111937493,Electromenager,,1,0,999999,19000,17000,,,,0,19000,17000,Normal
6933ee9b3e004f0b56bcf83f,FRITEUSE BERGHAM DOUBLE BRA NOIR,AF-802T,20650110871334,Electromenager,,2,0,999999,24000,19800,,9900,19800,19800,48000,39600,Normal
695a47883432a6b7fb3cefad,FRITEUSE CONTIGLOBAL ,CG-MAF3-N,20675241387427,Electromenager,,1,0,999999,12500,8600,,,,0,12500,8600,Normal
6933ef3d3e004f0b56bcf851,FRITEUSE CONTIGLOBAL BLEU,CG-MAF3-BN,20650112395256,Electromenager,,3,0,999999,9900,8600,,2866.67,8600,8600.01,29700,25800,Normal
6934403c3e004f0b56bcfaf4,FRITEUSE CONTIGLOBAL BLUE ,CG-MAF4DP-BL,20650319875317,Electromenager,,6,0,999999,13000,10000,,8333.33,10000,49999.98,78000,60000,Normal
695a59b43432a6b7fb3d71f6,FRITEUSE CONTIGLOBAL GRIS,CG-MAF3-GS,20675288761256,Electromenager,,1,0,999999,12500,8600,,,,0,12500,8600,Normal
693440163e004f0b56bcfaee,FRITEUSE CONTIGLOBAL NOIR,CG-MAF4DP-N,20650312936425,Electromenager,,5,0,999999,13000,10000,,8000,10000,40000,65000,50000,Normal
6933ee603e004f0b56bcf839,FRITEUSE GEANT NOIR DOUBLE BRA,GN-MAF9DD,20650110236133,Electromenager,,1,0,999999,23000,20000,,,,0,23000,20000,Normal
695a5d673432a6b7fb3d966d,FRITEUSE MULTISMART,MS-AF3528,20675298169594,Electromenager,,0,0,999999,21500,17900,,,,0,0,0,Rupture
695a5d9e3432a6b7fb3d97d7,FRITEUSE MULTISMART ,MS-AF3234,20675298743754,Electromenager,,2,0,999999,12500,8500,,,,0,25000,17000,Normal
695a5dce3432a6b7fb3d9941,FRITEUSE MULTISMART ,MS-AF3226,20675299230568,Electromenager,,1,0,999999,16500,11900,,,,0,16500,11900,Normal
6955550b3432a6b7fb3c727e,FRITEUSE MULTISMART AFFICHEUR 6L,MS-AF3436,20671999044994,Electromenager,,1,0,999999,16000,11500,,,,0,16000,11500,Normal
69343b233e004f0b56bcfadd,FRITEUSE MULTISMART AFFICHEUR NOIR ,MS-AF3217,20650306583309,Electromenager,,2,0,999999,14000,11900,,5950,11900,11900,28000,23800,Normal
6933ed683e004f0b56bcf828,FRITEUSE MULTISMART BLANC,MS-AF3104,20650107771335,Electromenager,,2,0,999999,12500,8600,,4300,8600,8600,25000,17200,Normal
6933ed103e004f0b56bcf80d,FRITEUSE MULTISMART BLEU,MS-AF3426,20650106904695,Electromenager,,3,0,999999,13900,11600,,,,0,41700,34800,Normal
69343c673e004f0b56bcfae6,FRITEUSE MULTISMART GRIS ,MS-AF-3426,20650309878024,Electromenager,,1,0,999999,13500,,,,,0,13500,0,Normal
